100 ; kWPnJoint.topo.sh ; 3.028402938666667
101 ; kWPOJoint.topo.sh ; 1.0138652533333334
102 ; kWPJoint.topo.sh ; 2.01893296
103 ; Weights.topo.sh ; 2.144658736
104 ; kWPnJoint.topo.sh ; 3.028402709333333
105 ; kWPOJoint.topo.sh ; 1.0138016266666667
106 ; kWPJoint.topo.sh ; 2.01893296
107 ; Weights.topo.sh ; 2.3967622453333335
108 ; kWPnJoint.topo.sh ; 3.028402938666667
109 ; kWPOJoint.topo.sh ; 1.0138009546666666
110 ; kWPJoint.topo.sh ; 2.01893296
111 ; Weights.topo.sh ; 2.3968668533333335
